# server_id	appearance_id	confidence	name
# generated by harness/build_modern_ids.py - see that file for the ground-truth chain
22717	11502	otb-only	large basin
22718	11503	otb-only	large basin
22719	11504	otb-only	large basin
22720	11505	otb-only	large basin
22721	15617	name-verified	small stream
22722	17608	name-verified	swamp
22723	18027	otb-only	mountain
22724	18028	otb-only	mountain
22726	20355	name-verified	melting horn
22727	20356	name-verified	fireproof horn
22728	20357	name-verified	tinder box
22729	20358	name-verified	frozen ursagrodon
22730	20359	otb-only	half-frozen ursagrodon
22731	20360	otb-only	unfrozen ursagrodon
22732	20361	otb-only	ice
22733	20362	otb-only	active geyser
22734	20363	name-verified	geyser
22735	20364	otb-only	pile of bones
22738	20367	name-verified	mountain
22739	20368	name-verified	mountain
22740	20369	name-verified	mountain
22741	20370	name-verified	mountain
22742	20371	name-verified	mountain
22743	20372	name-verified	mountain
22745	20374	name-verified	stone floor
22746	20375	name-verified	stone floor
22747	20376	name-verified	stone floor
22748	20377	name-verified	stone floor
22749	20378	name-verified	stone floor
22750	20379	name-verified	stone floor
22751	20380	name-verified	stone floor
22752	20381	name-verified	stone floor
22753	20382	name-verified	stone floor
22754	20383	name-verified	stone floor
22755	20384	name-verified	stone floor
22756	20385	name-verified	stone floor
22757	20386	name-verified	stone floor
22758	20387	name-verified	stone floor
22759	20388	name-verified	stone floor
22760	20389	name-verified	stone floor
22761	20390	name-verified	stone floor
22762	20391	name-verified	stone floor
22763	20392	name-verified	wall
22764	20393	name-verified	wall
22765	20394	name-verified	wall
22766	20395	name-verified	wall
22767	20396	name-verified	wall
22768	20397	name-verified	wall
22769	20398	name-verified	wall
22770	20399	name-verified	wall
22771	20400	name-verified	wall
22772	20401	name-verified	wall
22773	20402	name-verified	wall
22774	20403	name-verified	wall
22775	20404	name-verified	wall
22776	20405	name-verified	wall
22777	20406	name-verified	wall
22778	20407	name-verified	small wall
22779	20408	name-verified	small wall
22780	20409	name-verified	small wall
22781	20410	otb-only	wall
22782	20411	name-verified	small wall
22783	20412	name-verified	small wall
22784	20413	name-verified	small wall
22785	20414	name-verified	small wall
22786	20415	name-verified	small wall
22787	20416	name-verified	small wall
22788	20417	name-verified	small wall
22789	20418	name-verified	small wall
22790	20419	otb-only	wall foundation
22791	20420	name-verified	city foundation
22792	20421	otb-only	pillar
22793	20422	otb-only	pillar
22794	20423	otb-only	pillar
22795	20424	otb-only	pillar
22796	20425	otb-only	wall
22797	20426	otb-only	wall
22798	20427	otb-only	wall
22799	20428	otb-only	wall
22800	20429	otb-only	wall
22801	20430	otb-only	wall
22802	20431	otb-only	wall
22803	20432	otb-only	wall
22804	20433	otb-only	small wall
22805	20434	otb-only	wall
22806	20435	otb-only	archway
22807	20436	otb-only	archway
22808	20437	otb-only	wall
22809	20438	otb-only	archway
22810	20439	otb-only	archway
22811	20440	otb-only	wall
22812	20441	name-verified	open window
22813	20442	name-verified	open window
22814	20443	name-verified	closed door
22815	20444	name-verified	closed door
22816	20445	name-verified	open door
22817	20446	name-verified	closed door
22818	20447	name-verified	open door
22819	20448	name-verified	gate of expertise
22820	20449	name-verified	gate of expertise
22821	20450	name-verified	closed door
22822	20451	name-verified	open door
22823	20452	name-verified	closed door
22824	20453	name-verified	closed door
22825	20454	name-verified	open door
22826	20455	name-verified	closed door
22827	20456	name-verified	open door
22828	20457	name-verified	gate of expertise
22829	20458	name-verified	gate of expertise
22830	20459	name-verified	closed door
22831	20460	name-verified	open door
22832	20461	name-verified	rosetta window
22833	20462	name-verified	rosetta window
22834	20463	name-verified	rosetta window
22835	20464	name-verified	rosetta window
22836	20465	name-verified	rosetta window
22837	20466	name-verified	rosetta window
22838	20467	name-verified	closed window
22839	20468	name-verified	closed window
22840	20469	otb-only	stairs
22841	20470	otb-only	ladder rungs
22842	20471	otb-only	ladder rungs
22843	20472	otb-only	ladder rungs
22844	20473	otb-only	ladder rungs
22845	20474	otb-only	ladder
22846	20475	otb-only	ladder
22847	20476	name-verified	wall
22848	20477	name-verified	wall
22849	20478	otb-only	pillar
22850	20479	otb-only	pillar
22851	20480	name-verified	buttress
22852	20481	name-verified	buttress
22853	20482	name-verified	buttress
22854	20483	name-verified	buttress
22855	20484	name-verified	buttress
22856	20485	name-verified	buttress
22857	20486	name-verified	city wall
22858	20487	name-verified	city wall
22859	20488	otb-only	sewer entrance
22860	20489	otb-only	sewer entrance
22861	20490	name-verified	sewer cover
22862	20491	name-verified	stairs
22863	20492	name-verified	stairs
22864	20493	name-verified	stairs
22865	20494	name-verified	stairs
22866	20495	name-verified	stairs
22867	20496	name-verified	stairs
22868	20497	name-verified	street lamp
22869	20498	name-verified	street lamp
22870	20499	name-verified	street lamp
22871	20500	name-verified	street lamp
22872	20501	name-verified	candle
22873	20502	name-verified	candle
22874	20503	name-verified	candle
22875	20504	name-verified	candle
22876	20505	otb-only	gear wheel
22877	20506	otb-only	gear wheel
22878	20507	otb-only	gear wheel
22879	20508	otb-only	gear wheel
22889	20518	name-verified	sewer pipe
22890	20519	name-verified	sewer pipe
22891	20520	name-verified	sewer pipe
22892	20521	name-verified	sewer pipe
22893	20522	name-verified	sewer pipe
22894	20523	name-verified	sewer pipe
22895	20524	name-verified	sewer pipe
22896	20525	name-verified	sewer pipe
22897	20526	name-verified	sewer pipe
22898	20527	name-verified	sewer pipe
22899	20528	name-verified	sewer pipe
22900	20529	name-verified	sewer pipe
22901	20530	name-verified	sewer pipe
22902	20531	name-verified	sewer pipe
22903	20532	name-verified	sewer pipe
22904	20533	name-verified	stone floor
22905	20534	name-verified	stone floor
22906	20535	name-verified	stone floor
22907	20536	name-verified	stone floor
22908	20537	name-verified	stone floor
22909	20538	name-verified	stone floor
22910	20539	name-verified	stone floor
22911	20540	name-verified	stone floor
22912	20541	name-verified	stone floor
22913	20542	name-verified	stone floor
22915	20544	name-verified	stone floor
22916	20545	name-verified	stone floor
22917	20546	name-verified	stone floor
22918	20547	name-verified	stone floor
22919	20548	name-verified	stone floor
22920	20549	name-verified	stone floor
22921	20550	name-verified	stone floor
22922	20551	name-verified	stone floor
22923	20552	name-verified	stone floor
22924	20553	name-verified	stone floor
22925	20554	name-verified	stone floor
22926	20555	name-verified	stone floor
22927	20556	name-verified	stone floor
22928	20557	name-verified	stone floor
22929	20558	name-verified	stone floor
22930	20559	name-verified	stone floor
22931	20560	name-verified	stone floor
22932	20561	name-verified	stone floor
22933	20562	name-verified	stone floor
22934	20563	name-verified	stone floor
22935	20564	name-verified	stone floor
22936	20565	name-verified	stone floor
22937	20566	name-verified	stone floor
22938	20567	name-verified	stone floor
22939	20568	name-verified	stone floor
22940	20569	name-verified	stone floor
22941	20570	name-verified	wall
22942	20571	otb-only	greasy wall
22943	20572	name-verified	wall
22944	20573	name-verified	rungs in the wall
22945	20574	otb-only	sewer duct
22946	20575	otb-only	sewer duct
22947	20576	name-verified	wall
22948	20577	name-verified	wall
22949	20578	name-verified	rungs in the wall
22950	20579	otb-only	sewer duct
22951	20580	name-verified	sewer duct
22952	20581	name-verified	barred sewer duct
22953	20582	name-verified	sewer duct
22954	20583	name-verified	wall
22955	20584	name-verified	wall
22956	20585	name-verified	wall
22957	20586	name-verified	wall
22958	20587	name-verified	wall
22959	20588	name-verified	wall
22960	20589	otb-only	greasy wall
22961	20590	name-verified	wall
22962	20591	name-verified	wall
22963	20592	name-verified	wall
22964	20593	otb-only	greasy wall
22965	20594	otb-only	greasy wall
22966	20595	otb-only	greasy wall
22967	20596	name-verified	broken bars
22968	20597	name-verified	broken bars
22969	20598	otb-only	broken bar
22970	20599	otb-only	wall
22971	20600	otb-only	small wall
22972	20601	otb-only	wall
22973	20602	otb-only	small strut
22974	20603	otb-only	broken wall
22975	20604	otb-only	broken wall
22976	20605	otb-only	wall
22977	20606	otb-only	wall
22978	20607	otb-only	broken wall
22979	20608	otb-only	broken wall
22980	20609	otb-only	broken wall
22981	20610	otb-only	wall
22982	20611	otb-only	wall
22983	20612	otb-only	wall
22984	20613	name-verified	broken bars
22985	20614	otb-only	wall
22986	20615	otb-only	broken wall
22987	20616	otb-only	broken wall
22988	20617	otb-only	broken wall
22989	20618	otb-only	broken wall
22990	20619	otb-only	wall
22991	20620	otb-only	broken wall
22992	20621	otb-only	broken wall
22993	20622	otb-only	archway
22994	20623	name-verified	wall
22995	20624	otb-only	lichen
22996	20625	otb-only	lichen
22997	20626	otb-only	sewer lichen
22998	20627	otb-only	lichen
22999	20628	otb-only	sewer lichen
23000	20629	otb-only	greasy wall
23001	20630	otb-only	barred sewer duct
23002	20631	otb-only	greasy wall
23003	20632	otb-only	greasy wall
23004	20633	otb-only	greasy wall
23005	20634	name-verified	wall
23007	20636	otb-only	sewer lichen
23008	20637	otb-only	sewer lichen
23009	20638	otb-only	sewer lichen
23010	20639	otb-only	sewer lichen
23011	20640	otb-only	sewer lichen
23012	20641	otb-only	wall
23013	20642	name-verified	massive metal statue
23014	20643	name-verified	massive metal statue
23015	20644	name-verified	massive metal statue
23016	20645	name-verified	massive metal statue
23017	20646	name-verified	massive metal statue
23018	20647	name-verified	massive metal statue
23019	20648	name-verified	massive metal statue
23020	20649	name-verified	massive metal statue
23021	20650	otb-only	ornamented clock
23022	20651	otb-only	ornamented clock
23023	20652	otb-only	spume
23024	20653	name-verified	spume
23025	20654	name-verified	spume
23026	20655	name-verified	spume
23027	20656	name-verified	spume
23028	20657	name-verified	spume
23029	20658	otb-only	parquet floor
23030	20659	otb-only	nothing special
23031	20660	otb-only	nothing special
23032	20661	otb-only	nothing special
23033	20662	otb-only	archway
23034	20663	name-verified	buttress
23035	20664	name-verified	buttress
23036	20665	otb-only	wall
23037	20666	otb-only	wall
23038	20667	otb-only	wall
23039	20668	otb-only	wall
23041	20670	name-verified	tube
23042	20671	name-verified	tube
23043	20672	name-verified	tube
23044	20673	name-verified	tube
23045	20674	name-verified	tube
23046	20675	name-verified	tube
23047	20676	name-verified	tube
23048	20677	name-verified	tube
23049	20678	otb-only	tube
23050	20679	name-verified	tube
23051	20680	name-verified	tube
23052	20681	name-verified	tube
23053	20682	name-verified	tube
23054	20683	name-verified	tube
23055	20684	name-verified	tube
23056	20685	name-verified	tube
23057	20686	name-verified	tube
23058	20687	name-verified	tube
23059	20688	name-verified	tube
23060	20689	otb-only	tube
23061	20690	name-verified	tube
23062	20691	name-verified	switch
23063	20692	name-verified	switch
23064	20693	name-verified	switch
23065	20694	name-verified	switch
23066	20695	name-verified	switch
23067	20696	name-verified	switch
23068	20697	name-verified	pressure gauge
23069	20698	name-verified	pressure gauge
23070	20699	name-verified	pressure gauge
23071	20700	name-verified	pressure gauge
23072	20701	name-verified	small pressure gauge
23073	20702	name-verified	small pressure gauge
23074	20703	name-verified	small pressure gauge
23075	20704	name-verified	small pressure gauge
23076	20705	name-verified	control switch
23077	20706	name-verified	control switch
23078	20707	name-verified	control switch
23079	20708	name-verified	control switch
23080	20709	otb-only	generators
23081	20710	name-verified	generator
23082	20711	name-verified	generator
23083	20712	otb-only	brown marble floor
23084	20713	name-verified	parquet floor
23085	20714	name-verified	parquet floor
23086	20715	otb-only	parquet
23087	20716	otb-only	parquet
23088	20717	otb-only	parquet
23089	20718	otb-only	parquet
23090	20719	otb-only	parquet
23091	20720	otb-only	parquet
23092	20721	otb-only	parquet
23093	20722	otb-only	parquet
23094	20723	otb-only	parquet
23095	20724	otb-only	parquet
23096	20725	otb-only	parquet
23097	20726	otb-only	parquet
23098	20727	otb-only	metal statue
23099	20728	name-verified	metal statue
23100	20729	otb-only	metal gargoyle
23101	20730	otb-only	metal gargoyle
23102	20731	otb-only	metal gargoyle
23103	20732	otb-only	metal gargoyle
23104	20733	otb-only	tap dripping slime
23105	20734	otb-only	tap dripping slime
23106	20735	otb-only	metal gargoyle
23107	20736	otb-only	metal gargoyle
23108	20737	name-verified	metal statue
23109	20738	name-verified	metal statue
23110	20739	name-verified	metal statue
23111	20740	name-verified	metal statue
23112	20741	name-verified	metal statue
23113	20742	name-verified	metal statue
23114	20743	name-verified	metal statue
23115	20744	name-verified	metal statue
23116	20745	otb-only	tap
23117	20746	name-verified	tap
23118	20747	name-verified	wall
23119	20748	name-verified	wall
23120	20749	name-verified	wall
23121	20750	name-verified	stairs
23122	20751	name-verified	stairs
23123	20752	name-verified	stairs
23124	20753	name-verified	stairs
23125	20754	name-verified	stairs
23126	20755	name-verified	stairs
23127	20756	otb-only	parquet
23128	20757	otb-only	parquet
23129	20758	otb-only	parquet
23130	20759	otb-only	parquet
23131	20760	name-verified	stone floor
23132	20761	name-verified	stone floor
23133	20762	name-verified	stone floor
23134	20763	name-verified	stone floor
23135	20764	name-verified	stone floor
23136	20765	name-verified	stone floor
23137	20766	name-verified	stone floor
23138	20767	name-verified	stone floor
23139	20768	name-verified	stone floor
23140	20769	name-verified	stone floor
23141	20770	name-verified	stone floor
23142	20771	name-verified	stone floor
23143	20772	otb-only	broken gauge
23144	20773	otb-only	broken gauge
23145	20774	otb-only	broken gauge
23146	20775	otb-only	broken gauge
23147	20776	otb-only	broken gauge
23148	20777	otb-only	broken gauge
23149	20778	otb-only	broken gauge
23150	20779	otb-only	broken gauge
23151	20780	name-verified	broken control switch
23152	20781	name-verified	broken control switch
23153	20782	name-verified	broken control switch
23154	20783	name-verified	broken control switch
23155	20784	otb-only	broken generators
23156	20785	name-verified	broken generator
23157	20786	name-verified	broken generator
23158	20787	name-verified	valve
23159	20788	name-verified	valve
23160	20789	otb-only	plug
